timestamp,complaint_count,complaint_ids
2026-04-11 19:00:00,8,"68633297,68630901,68634564,68635818,68638240"
2026-04-11 20:00:00,3,"68632035,68633296,68634563"
2026-04-11 21:00:00,5,"68632065,68629637,68630830,68629641,68638242"
2026-04-11 22:00:00,4,"68638319,68632038,68634568,68630900"
2026-04-11 23:00:00,3,"68635819,68633299,68629636"
2026-04-12 00:00:00,1,68635826
2026-04-12 02:00:00,2,"68632109,68635890"
2026-04-12 03:00:00,2,"68641748,68644103"
2026-04-12 04:00:00,1,68642871
2026-04-12 06:00:00,1,68644075
2026-04-12 07:00:00,3,"68646425,68646366,68646371"
2026-04-12 08:00:00,14,"68641723,68640524,68642863,68639365,68641728"
2026-04-12 09:00:00,10,"68646372,68647481,68639369,68640525,68641782"
2026-04-12 10:00:00,12,"68641785,68642918,68639430,68647476,68639409"
2026-04-12 11:00:00,14,"68639466,68639429,68647483,68639372,68640527"
2026-04-12 12:00:00,7,"68647487,68639431,68640529,68644071,68644074"
2026-04-12 13:00:00,9,"68647484,68645314,68642869,68642942,68645327"
2026-04-12 14:00:00,11,"68642867,68642944,68640576,68642864,68647480"
2026-04-12 15:00:00,6,"68645326,68641732,68644073,68645266,68645267"
2026-04-12 16:00:00,6,"68642868,68646424,68642862,68639370,68640528"
2026-04-12 17:00:00,12,"68641724,68642861,68642943,68644079,68644145"
2026-04-12 18:00:00,14,"68639368,68647477,68647482,68640523,68640593"
2026-04-12 19:00:00,12,"68641722,68642866,68639371,68639374,68640526"
2026-04-12 20:00:00,7,"68647486,68640521,68641717,68641719,68644076"
2026-04-12 21:00:00,3,"68641730,68639366,68640517"
2026-04-12 22:00:00,8,"68647485,68639373,68639432,68641790,68644072"
2026-04-12 23:00:00,1,68641786
2026-04-13 02:00:00,1,68650450
2026-04-13 03:00:00,1,68650372
2026-04-13 04:00:00,1,68653366
2026-04-13 05:00:00,3,"68650479,68651855,68656323"
2026-04-13 06:00:00,7,"68657925,68650373,68651850,68654808,68656313"
2026-04-13 07:00:00,12,"68651856,68656316,68653434,68650490,68648903"
2026-04-13 08:00:00,16,"68648899,68648893,68656343,68650374,68656344"
2026-04-13 09:00:00,22,"68650438,68650370,68650439,68654807,68656451"
2026-04-13 10:00:00,21,"68653370,68653379,68650386,68654810,68651854"
2026-04-13 11:00:00,17,"68649003,68648934,68656342,68656334,68659518"
2026-04-13 12:00:00,11,"68653466,68651869,68657899,68653411,68648890"
2026-04-13 13:00:00,16,"68659475,68656329,68659422,68651971,68656333"
2026-04-13 14:00:00,31,"68649001,68650382,68650477,68654815,68648902"
2026-04-13 15:00:00,13,"68653375,68650383,68653374,68656341,68651857"
2026-04-13 16:00:00,27,"68651970,68656340,68653368,68657896,68657881"
2026-04-13 17:00:00,13,"68654825,68656439,68648896,68654882,68653378"
2026-04-13 18:00:00,14,"68650381,68656337,68650380,68657897,68657894"
2026-04-13 19:00:00,14,"68651852,68653376,68653408,68656326,68653409"
2026-04-13 20:00:00,9,"68654826,68657957,68649000,68650482,68657884"
2026-04-13 21:00:00,6,"68650473,68657895,68653450,68648969,68651967"
2026-04-13 22:00:00,6,"68653373,68656330,68656438,68651930,68648997"
2026-04-13 23:00:00,2,"68653377,68651858"
2026-04-14 00:00:00,3,"68656336,68656448,68651871"
2026-04-14 01:00:00,2,"68648898,68650411"
2026-04-14 02:00:00,1,68670671
2026-04-14 03:00:00,2,"68662740,68662719"
2026-04-14 05:00:00,10,"68672263,68662678,68669136,68670622,68672384"
2026-04-14 06:00:00,9,"68665891,68665893,68662775,68664375,68661069"
2026-04-14 07:00:00,11,"68669098,68667571,68665996,68661029,68667458"
2026-04-14 08:00:00,33,"68669111,68669155,68670743,68672375,68664292"
2026-04-14 09:00:00,16,"68661031,68667459,68661036,68670617,68661022"
2026-04-14 10:00:00,19,"68672376,68662674,68667445,68665995,68669135"
2026-04-14 11:00:00,12,"68672268,68670694,68672344,68661027,68665965"
2026-04-14 12:00:00,12,"68664343,68670667,68669097,68661026,68670635"
2026-04-14 13:00:00,12,"68662716,68661028,68661032,68669137,68662717"
2026-04-14 14:00:00,11,"68670669,68670719,68661024,68664279,68662675"
2026-04-14 15:00:00,12,"68669138,68669101,68670630,68670636,68670722"
2026-04-14 16:00:00,16,"68664286,68669100,68667452,68664287,68665934"
2026-04-14 17:00:00,8,"68664374,68664378,68672265,68672273,68669102"
2026-04-14 18:00:00,16,"68662684,68665998,68667455,68667567,68662676"
2026-04-14 19:00:00,10,"68666000,68665897,68661025,68661038,68672378"
2026-04-14 20:00:00,6,"68672380,68670624,68661131,68662773,68664376"
2026-04-14 21:00:00,9,"68670628,68665935,68664293,68661030,68667454"
2026-04-14 22:00:00,4,"68661037,68662677,68665899,68669107"
2026-04-14 23:00:00,3,"68667457,68672275,68664290"
2026-04-15 00:00:00,3,"68662681,68664377,68669105"
2026-04-15 02:00:00,1,68676771
2026-04-15 03:00:00,2,"68679887,68681322"
2026-04-15 04:00:00,1,68684225
2026-04-15 05:00:00,1,68681319
2026-04-15 06:00:00,8,"68679788,68673896,68678242,68682832,68673783"
2026-04-15 07:00:00,14,"68678356,68682771,68678253,68673883,68673787"
2026-04-15 08:00:00,26,"68682779,68682872,68681305,68679781,68673788"
2026-04-15 09:00:00,29,"68684236,68681301,68682831,68682874,68675272"
2026-04-15 10:00:00,18,"68676796,68673882,68684243,68684244,68678260"
2026-04-15 11:00:00,24,"68681421,68679850,68678259,68684222,68684242"
2026-04-15 12:00:00,17,"68676852,68681433,68673792,68673786,68681420"
2026-04-15 13:00:00,12,"68676767,68676854,68676764,68684229,68675318"
2026-04-15 14:00:00,14,"68673884,68675317,68681309,68678247,68684245"
2026-04-15 15:00:00,10,"68673784,68681308,68681312,68676769,68684237"
2026-04-15 16:00:00,15,"68681432,68682767,68684320,68684241,68675283"
2026-04-15 17:00:00,20,"68675361,68679795,68678255,68681317,68682873"
2026-04-15 18:00:00,16,"68678250,68682764,68675275,68679787,68678245"
2026-04-15 19:00:00,10,"68673885,68673886,68681310,68679891,68673956"
2026-04-15 20:00:00,6,"68682877,68675360,68679783,68679785,68679792"
2026-04-15 21:00:00,9,"68676855,68684235,68679878,68676828,68681419"
2026-04-15 22:00:00,4,"68682763,68676757,68678357,68678251"
2026-04-15 23:00:00,5,"68675278,68679879,68676763,68676766,68682762"
2026-04-16 00:00:00,3,"68679789,68673790,68673791"
2026-04-16 01:00:00,1,68684325
2026-04-16 03:00:00,1,68696115
2026-04-16 04:00:00,2,"68685874,68685770"
2026-04-16 05:00:00,4,"68688818,68696212,68688757,68688792"
2026-04-16 06:00:00,4,"68696109,68688756,68691779,68688753"
2026-04-16 07:00:00,15,"68694581,68687254,68690222,68691689,68690214"
2026-04-16 08:00:00,19,"68690217,68687286,68691702,68696211,68691690"
2026-04-16 09:00:00,22,"68688758,68688768,68688862,68691691,68694595"
2026-04-16 10:00:00,11,"68694597,68685768,68694692,68687259,68690325"
2026-04-16 11:00:00,11,"68690267,68696096,68691688,68696095,68693093"
2026-04-16 12:00:00,8,"68685765,68688863,68687252,68687257,68687314"
2026-04-16 13:00:00,12,"68685759,68688819,68687260,68694694,68693217"
2026-04-16 14:00:00,14,"68696106,68688828,68688861,68690324,68691770"
2026-04-16 15:00:00,15,"68687262,68685769,68688766,68693094,68694594"
2026-04-16 16:00:00,17,"68685758,68688765,68694571,68685870,68687287"
2026-04-16 17:00:00,24,"68685760,68685762,68691700,68691701,68691772"
2026-04-16 18:00:00,18,"68691775,68693098,68690221,68691694,68693095"
2026-04-16 19:00:00,11,"68685761,68688860,68694583,68696107,68685763"
2026-04-16 20:00:00,2,"68693110,68694574"
2026-04-16 21:00:00,4,"68696102,68685767,68694700,68687419"
2026-04-16 22:00:00,4,"68693102,68696197,68694596,68691699"
2026-04-16 23:00:00,3,"68696110,68685764,68691698"
2026-04-17 00:00:00,3,"68691703,68687253,68694591"
2026-04-17 01:00:00,1,68687352
2026-04-17 03:00:00,1,68703410
2026-04-17 05:00:00,1,68700585
2026-04-17 06:00:00,7,"68699098,68697571,68697653,68697707,68704868"
2026-04-17 07:00:00,21,"68699062,68703411,68703479,68704973,68707749"
2026-04-17 08:00:00,17,"68697572,68699070,68706283,68706396,68707747"
2026-04-17 09:00:00,17,"68701955,68701957,68703409,68706281,68706282"
2026-04-17 10:00:00,19,"68704876,68699063,68699069,68701952,68701953"
2026-04-17 11:00:00,21,"68700625,68697570,68697580,68699156,68701958"
2026-04-17 12:00:00,9,"68699068,68700624,68704861,68706285,68706393"
2026-04-17 13:00:00,7,"68701959,68707821,68699066,68700520,68706395"
2026-04-17 14:00:00,3,"68704873,68706284,68701988"
2026-04-17 15:00:00,10,"68700515,68701987,68706292,68700511,68699064"
2026-04-17 16:00:00,8,"68701961,68703412,68697654,68707755,68704974"
2026-04-17 17:00:00,10,"68697576,68697578,68700626,68703513,68699065"
2026-04-17 18:00:00,10,"68702056,68706397,68702067,68704867,68706287"
2026-04-17 19:00:00,5,"68697574,68697579,68700519,68707745,68707746"
2026-04-17 20:00:00,5,"68702059,68707754,68700517,68700518,68703413"
2026-04-17 21:00:00,3,"68699067,68699155,68699158"
2026-04-18 00:00:00,1,68706294
2026-04-18 01:00:00,1,68706296
2026-04-18 02:00:00,2,"68714143,68712768"
2026-04-18 05:00:00,1,68716554
2026-04-18 06:00:00,3,"68710304,68710309,68714076"
2026-04-18 07:00:00,7,"68716605,68712843,68715354,68711530,68712767"
2026-04-18 08:00:00,15,"68709059,68712792,68716642,68717751,68711534"
2026-04-18 09:00:00,11,"68710303,68712814,68715428,68717752,68710306"
2026-04-18 10:00:00,13,"68712795,68712752,68717802,68709060,68716560"
2026-04-18 11:00:00,13,"68711532,68717756,68712841,68712755,68709122"
2026-04-18 12:00:00,15,"68712793,68714140,68715352,68716555,68714071"
2026-04-18 13:00:00,3,"68715406,68712764,68716559"
2026-04-18 14:00:00,3,"68712762,68712766,68712813"
2026-04-18 15:00:00,7,"68715353,68717801,68709067,68715358,68714075"
2026-04-18 16:00:00,7,"68714146,68712758,68709063,68711533,68712753"
2026-04-18 17:00:00,4,"68711528,68714073,68717758,68717826"
2026-04-18 18:00:00,7,"68710372,68716627,68714072,68714120,68709065"
2026-04-18 19:00:00,8,"68716556,68711607,68709064,68714078,68717754"
2026-04-18 20:00:00,6,"68717800,68712757,68712761,68715361,68717757"
2026-04-18 21:00:00,1,68712835
2026-04-18 22:00:00,1,68716558
2026-04-19 00:00:00,2,"68710308,68712759"
2026-04-19 01:00:00,1,68716632
2026-04-19 02:00:00,1,68718801
2026-04-19 03:00:00,1,68722022
2026-04-19 04:00:00,2,"68724145,68718797"
2026-04-19 05:00:00,1,68722023
2026-04-19 07:00:00,4,"68718790,68718804,68722015,68725127"
2026-04-19 08:00:00,6,"68720962,68718858,68720957,68724093,68724099"
2026-04-19 09:00:00,11,"68719922,68722019,68723034,68723038,68723040"
2026-04-19 10:00:00,8,"68722016,68720963,68722024,68723033,68723044"
2026-04-19 11:00:00,13,"68722020,68726180,68718802,68718803,68720964"
2026-04-19 12:00:00,7,"68725130,68722014,68720959,68723036,68723100"
2026-04-19 13:00:00,10,"68725134,68718885,68719972,68718795,68720961"
2026-04-19 14:00:00,6,"68718791,68723086,68719923,68726184,68718800"
2026-04-19 15:00:00,3,"68718794,68723099,68720953"
2026-04-19 16:00:00,9,"68726178,68718793,68723059,68718792,68720955"
2026-04-19 17:00:00,8,"68726231,68719920,68718796,68722062,68723031"
2026-04-19 18:00:00,12,"68726175,68726233,68719919,68723103,68723104"
2026-04-19 19:00:00,12,"68725183,68725128,68719918,68719921,68719943"
2026-04-19 20:00:00,6,"68720966,68720965,68724096,68725132,68726183"
2026-04-19 21:00:00,4,"68721000,68723035,68723096,68718857"
2026-04-19 22:00:00,1,68726232
2026-04-19 23:00:00,3,"68718799,68722044,68725135"
2026-04-20 00:00:00,2,"68723105,68723101"
2026-04-20 05:00:00,3,"68728994,68736388,68732092"
2026-04-20 06:00:00,7,"68734897,68737872,68727640,68729036,68733440"
2026-04-20 07:00:00,12,"68733447,68734898,68734899,68736433,68727565"
2026-04-20 08:00:00,29,"68737958,68727567,68732139,68734900,68727614"
2026-04-20 09:00:00,18,"68730634,68736471,68737874,68734901,68729061"
2026-04-20 10:00:00,18,"68727650,68736407,68737880,68729033,68729057"
2026-04-20 11:00:00,9,"68730627,68732137,68736404,68736431,68734987"
2026-04-20 12:00:00,8,"68730558,68727573,68733531,68732138,68727641"
2026-04-20 13:00:00,14,"68737949,68729092,68730602,68736392,68727574"
2026-04-20 14:00:00,14,"68729004,68730629,68736400,68737877,68732089"
2026-04-20 15:00:00,8,"68736475,68733445,68737883,68737948,68727569"
2026-04-20 16:00:00,14,"68732062,68733444,68737947,68729002,68730556"
2026-04-20 17:00:00,9,"68734985,68729001,68733448,68729067,68729000"
2026-04-20 18:00:00,9,"68733534,68730555,68737886,68729091,68730579"
2026-04-20 19:00:00,10,"68736397,68733441,68737887,68732061,68732135"
2026-04-20 20:00:00,5,"68733454,68727642,68729090,68733535,68729062"
2026-04-20 21:00:00,5,"68737881,68730554,68734890,68736389,68736390"
2026-04-20 22:00:00,2,"68732058,68736403"
2026-04-20 23:00:00,1,68736394
2026-04-21 00:00:00,2,"68736477,68732140"
2026-04-21 02:00:00,1,68749761
2026-04-21 03:00:00,1,68748378
2026-04-21 05:00:00,2,"68745239,68739332"
2026-04-21 06:00:00,4,"68746774,68749762,68745349,68749765"
2026-04-21 07:00:00,14,"68739345,68739430,68740884,68742280,68743727"
2026-04-21 08:00:00,17,"68743832,68746778,68746870,68745241,68745245"
2026-04-21 09:00:00,14,"68748370,68739338,68740881,68746880,68748280"
2026-04-21 10:00:00,9,"68742370,68746775,68745243,68746881,68739344"
2026-04-21 11:00:00,10,"68739434,68743731,68748287,68748371,68746808"
2026-04-21 12:00:00,8,"68745242,68745251,68746865,68749767,68739435"
2026-04-21 13:00:00,11,"68743797,68739342,68740892,68748276,68749768"
2026-04-21 14:00:00,2,"68745248,68743721"
2026-04-21 15:00:00,8,"68740883,68742286,68742372,68745342,68748285"
2026-04-21 16:00:00,9,"68739337,68742283,68745340,68748281,68748284"
2026-04-21 17:00:00,9,"68740809,68742285,68746776,68745246,68745341"
2026-04-21 18:00:00,19,"68743818,68739336,68739340,68740808,68742284"
2026-04-21 19:00:00,7,"68748372,68739431,68748282,68749775,68749856"
2026-04-21 20:00:00,6,"68746868,68749857,68746805,68743722,68740810"
2026-04-21 21:00:00,5,"68749770,68740865,68748283,68739433,68739341"
2026-04-21 22:00:00,1,68740878
2026-04-21 23:00:00,1,68742282
2026-04-22 00:00:00,1,68739335
2026-04-22 01:00:00,1,68749772
2026-04-22 02:00:00,3,"68760361,68749801,68740882"
2026-04-22 03:00:00,1,68755191
2026-04-22 04:00:00,1,68752594
2026-04-22 05:00:00,2,"68759087,68753852"
2026-04-22 06:00:00,4,"68756508,68755185,68760364,68756401"
2026-04-22 07:00:00,10,"68757752,68751131,68755184,68759086,68751142"
2026-04-22 08:00:00,10,"68751134,68751197,68753857,68759085,68759088"
2026-04-22 09:00:00,9,"68759173,68755187,68752503,68759111,68755217"
2026-04-22 10:00:00,7,"68755259,68759096,68753856,68756503,68757748"
2026-04-22 11:00:00,10,"68753853,68756500,68753848,68756405,68757743"
2026-04-22 12:00:00,10,"68757812,68753844,68759176,68760387,68753855"
2026-04-22 13:00:00,14,"68753915,68757834,68760406,68757827,68752502"
2026-04-22 14:00:00,9,"68760365,68751130,68752589,68753851,68753914"
2026-04-22 15:00:00,7,"68752562,68753845,68755180,68756406,68757744"
2026-04-22 16:00:00,8,"68759175,68755193,68751136,68751141,68753847"
2026-04-22 17:00:00,10,"68753938,68756499,68759174,68752507,68753940"
2026-04-22 18:00:00,14,"68753846,68759089,68752505,68752506,68756504"
2026-04-22 19:00:00,8,"68755192,68751140,68757745,68757749,68759094"
2026-04-22 20:00:00,3,"68751218,68755181,68751226"
2026-04-22 21:00:00,3,"68755186,68751138,68756409"
2026-04-22 22:00:00,5,"68757747,68752500,68752501,68755189,68755261"
2026-04-22 23:00:00,2,"68751137,68755263"
2026-04-23 01:00:00,1,68757751
2026-04-23 02:00:00,1,68769040
2026-04-23 03:00:00,4,"68768987,68766212,68766211,68768982"
2026-04-23 05:00:00,2,"68769039,68771851"
2026-04-23 06:00:00,6,"68770445,68763230,68764624,68767637,68770410"
2026-04-23 07:00:00,15,"68764620,68763361,68768972,68764614,68770413"
2026-04-23 08:00:00,11,"68761899,68761825,68767542,68767603,68770396"
2026-04-23 09:00:00,12,"68770411,68770505,68771945,68771885,68769038"
2026-04-23 10:00:00,12,"68766237,68763312,68766126,68766128,68770399"
2026-04-23 11:00:00,8,"68763237,68763353,68764715,68767543,68761887"
2026-04-23 12:00:00,15,"68763350,68771853,68767610,68763236,68766210"
2026-04-23 13:00:00,18,"68766139,68763311,68768976,68766143,68770412"
2026-04-23 14:00:00,9,"68767548,68766132,68767544,68764714,68767604"
2026-04-23 15:00:00,12,"68761793,68767639,68763351,68770481,68771850"
2026-04-23 16:00:00,8,"68768986,68763231,68766131,68771946,68770400"
2026-04-23 17:00:00,10,"68766130,68770398,68771859,68761796,68764686"
2026-04-23 18:00:00,12,"68763232,68764619,68766129,68770504,68771858"
2026-04-23 19:00:00,6,"68766138,68764618,68764621,68766137,68767638"
2026-04-23 20:00:00,6,"68770415,68761891,68763240,68761890,68770401"
2026-04-23 21:00:00,5,"68768984,68767545,68764687,68766134,68761886"
2026-04-23 22:00:00,5,"68761795,68768985,68764610,68764615,68766236"
2026-04-23 23:00:00,2,"68770414,68761860"
2026-04-24 00:00:00,2,"68771860,68761888"
2026-04-24 01:00:00,2,"68766144,68763356"
2026-04-24 04:00:00,5,"68773234,68776066,68776161,68781548,68781612"
2026-04-24 05:00:00,1,68782968
2026-04-24 06:00:00,7,"68774616,68773265,68774608,68782965,68777447"
2026-04-24 07:00:00,21,"68776095,68777417,68778775,68780178,68776174"
2026-04-24 08:00:00,9,"68778768,68782975,68782983,68778774,68781563"
2026-04-24 09:00:00,20,"68774615,68774710,68778869,68780192,68781568"
2026-04-24 10:00:00,12,"68774611,68782969,68773298,68780247,68781543"
2026-04-24 11:00:00,11,"68773246,68781566,68781676,68781561,68774641"
2026-04-24 12:00:00,14,"68774709,68774642,68774706,68777413,68777419"
2026-04-24 13:00:00,7,"68781555,68773267,68778773,68780286,68781547"
2026-04-24 14:00:00,10,"68773239,68776063,68781565,68777522,68773240"
2026-04-24 15:00:00,13,"68774717,68783031,68781560,68782964,68774613"
2026-04-24 16:00:00,12,"68773247,68776163,68782980,68777531,68778873"
2026-04-24 17:00:00,5,"68778870,68774609,68774610,68781559,68780288"
2026-04-24 18:00:00,8,"68777415,68780185,68780285,68781554,68781556"
2026-04-24 19:00:00,13,"68780183,68780283,68773241,68773245,68778872"
2026-04-24 20:00:00,8,"68774617,68774620,68780287,68782982,68783030"
2026-04-24 21:00:00,4,"68780246,68781637,68774614,68776057"
2026-04-24 22:00:00,2,"68776162,68776065"
2026-04-24 23:00:00,4,"68777451,68781552,68777412,68781553"
2026-04-25 01:00:00,3,"68773266,68777450,68780189"
2026-04-25 02:00:00,1,68784068
2026-04-25 03:00:00,1,68785129
2026-04-25 06:00:00,3,"68789313,68791522,68785178"
2026-04-25 07:00:00,10,"68784092,68786205,68791521,68790484,68787205"
2026-04-25 08:00:00,15,"68789312,68789315,68791496,68786166,68787211"
2026-04-25 09:00:00,15,"68784071,68785131,68788232,68789355,68784125"
2026-04-25 10:00:00,4,"68791567,68789309,68791501,68785130"
2026-04-25 11:00:00,12,"68791549,68788228,68788264,68784093,68788229"
2026-04-25 12:00:00,6,"68789310,68785133,68784120,68787203,68791568"
2026-04-25 13:00:00,1,68790476
2026-04-25 14:00:00,3,"68788250,68786163,68787206"
2026-04-25 15:00:00,4,"68791551,68791503,68785177,68786218"
2026-04-25 16:00:00,3,"68789311,68784074,68784119"
2026-04-25 17:00:00,7,"68790440,68791498,68784072,68785170,68790444"
2026-04-25 18:00:00,6,"68789316,68790486,68790439,68790441,68790443"
2026-04-25 19:00:00,7,"68790475,68789401,68791573,68784070,68786162"
2026-04-25 20:00:00,2,"68788233,68787210"
2026-04-25 21:00:00,1,68784121
2026-04-25 22:00:00,1,68788280
2026-04-25 23:00:00,2,"68790438,68786164"
2026-04-26 00:00:00,2,"68785152,68787208"
2026-04-26 01:00:00,1,68786220
2026-04-26 02:00:00,2,"68792662,68792684"
2026-04-26 04:00:00,1,68800761
2026-04-26 06:00:00,3,"68796150,68800823,68800753"
2026-04-26 07:00:00,5,"68798440,68792657,68792598,68800763,68799620"
2026-04-26 08:00:00,5,"68792602,68796148,68796147,68796212,68793777"
2026-04-26 09:00:00,6,"68798429,68793778,68796152,68800757,68798430"
2026-04-26 10:00:00,6,"68794946,68793774,68799566,68792595,68794945"
2026-04-26 11:00:00,10,"68798492,68799619,68792600,68792589,68793780"
2026-04-26 12:00:00,8,"68792592,68796144,68798439,68799563,68799564"
2026-04-26 13:00:00,11,"68793776,68794941,68800821,68800756,68792594"
2026-04-26 14:00:00,16,"68798493,68792590,68792591,68793783,68794942"
2026-04-26 15:00:00,13,"68794950,68798438,68798434,68798444,68794939"
2026-04-26 16:00:00,10,"68794940,68800855,68798431,68795011,68796146"
2026-04-26 17:00:00,5,"68797272,68793779,68795010,68796145,68797267"
2026-04-26 18:00:00,13,"68794949,68798435,68796151,68799559,68795009"
2026-04-26 19:00:00,9,"68799557,68797333,68792658,68799562,68792597"
2026-04-26 20:00:00,7,"68797330,68798476,68800810,68796142,68799567"
2026-04-26 21:00:00,3,"68798437,68793857,68798442"
2026-04-26 22:00:00,7,"68792601,68797332,68796211,68800758,68798441"
2026-04-26 23:00:00,3,"68792599,68794948,68796153"
2026-04-27 00:00:00,3,"68798433,68792659,68793784"
2026-04-27 03:00:00,2,"68812357,68806565"
2026-04-27 04:00:00,1,68803674
2026-04-27 05:00:00,1,68808048
2026-04-27 06:00:00,12,"68803623,68808044,68808132,68809490,68812360"
2026-04-27 07:00:00,16,"68808043,68809492,68810929,68803703,68810934"
2026-04-27 08:00:00,11,"68809592,68802153,68803673,68810935,68811038"
2026-04-27 09:00:00,20,"68805116,68806619,68806623,68808051,68810930"
2026-04-27 10:00:00,20,"68802159,68805127,68806571,68806657,68809495"
2026-04-27 11:00:00,10,"68802149,68809494,68803706,68803621,68812365"
2026-04-27 12:00:00,11,"68805119,68805210,68806566,68808047,68809484"
2026-04-27 13:00:00,6,"68802218,68808050,68812370,68812395,68805179"
2026-04-27 14:00:00,8,"68805128,68808045,68809491,68810931,68811039"
2026-04-27 15:00:00,7,"68805124,68805211,68808145,68802157,68808133"
2026-04-27 16:00:00,14,"68812359,68805121,68809493,68809551,68809582"
2026-04-27 17:00:00,11,"68802156,68802162,68805117,68805125,68808042"
2026-04-27 18:00:00,10,"68803624,68808041,68809487,68808049,68808146"
2026-04-27 19:00:00,17,"68802152,68803617,68803672,68805126,68805209"
2026-04-27 20:00:00,4,"68806624,68810942,68812460,68805123"
2026-04-27 21:00:00,5,"68802260,68805120,68810937,68805122,68802160"
2026-04-27 22:00:00,3,"68806574,68806573,68809577"
2026-04-28 00:00:00,1,68811034
2026-04-28 01:00:00,2,"68812362,68808131"
2026-04-28 04:00:00,2,"68816665,68818059"
2026-04-28 05:00:00,3,"68819510,68818165,68815314"
2026-04-28 06:00:00,8,"68813761,68813765,68820917,68815216,68816712"
2026-04-28 07:00:00,8,"68815210,68816674,68818116,68819433,68820932"
2026-04-28 08:00:00,27,"68818121,68813841,68818118,68818171,68819501"
2026-04-28 09:00:00,17,"68823726,68813840,68822343,68813764,68823760"
2026-04-28 10:00:00,11,"68813763,68822416,68823716,68815313,68813780"
2026-04-28 11:00:00,13,"68815247,68818050,68823717,68823785,68813767"
2026-04-28 12:00:00,18,"68818119,68813877,68816672,68816676,68819511"
2026-04-28 13:00:00,11,"68822342,68823718,68813883,68820921,68822349"
2026-04-28 14:00:00,16,"68822339,68815204,68816670,68819441,68819541"
2026-04-28 15:00:00,9,"68819440,68822358,68816671,68819434,68819537"
2026-04-28 16:00:00,10,"68818055,68815205,68815215,68822347,68813776"
2026-04-28 17:00:00,17,"68823844,68816666,68813775,68815201,68816675"
2026-04-28 18:00:00,12,"68819432,68813783,68815200,68816667,68816679"
2026-04-28 19:00:00,13,"68815202,68815208,68819435,68820930,68820931"
2026-04-28 20:00:00,19,"68813782,68815304,68819539,68822350,68813768"
2026-04-28 21:00:00,10,"68815209,68813779,68813879,68819430,68820918"
2026-04-28 22:00:00,5,"68816783,68820916,68823725,68823730,68821044"
2026-04-28 23:00:00,5,"68820929,68815203,68820933,68818052,68820942"
2026-04-29 00:00:00,3,"68815213,68819443,68820934"
2026-04-29 01:00:00,1,68813784
2026-04-29 02:00:00,4,"68825238,68825208,68831971,68829180"
2026-04-29 03:00:00,1,68827854
2026-04-29 04:00:00,2,"68834480,68825227"
2026-04-29 06:00:00,7,"68825116,68825117,68826456,68827812,68833197"
2026-04-29 07:00:00,23,"68833198,68825196,68825241,68826443,68826508"
2026-04-29 08:00:00,13,"68826441,68827884,68830584,68830636,68826444"
2026-04-29 09:00:00,16,"68831965,68827801,68834571,68826449,68829237"
2026-04-29 10:00:00,18,"68833187,68825127,68827806,68833182,68834484"
2026-04-29 11:00:00,15,"68827919,68830583,68833196,68834481,68834572"
2026-04-29 12:00:00,13,"68831966,68831870,68834494,68825120,68826442"
2026-04-29 13:00:00,10,"68826446,68833185,68833190,68834485,68827809"
2026-04-29 14:00:00,12,"68825123,68829268,68830585,68834492,68834576"
2026-04-29 15:00:00,15,"68825129,68833266,68830565,68825160,68829171"
2026-04-29 16:00:00,13,"68826452,68833287,68834593,68826447,68827819"
2026-04-29 17:00:00,11,"68826445,68831873,68834493,68827811,68826460"
2026-04-29 18:00:00,10,"68834592,68834595,68831884,68831875,68831878"
2026-04-29 19:00:00,11,"68827816,68826558,68833195,68833286,68827822"
2026-04-29 20:00:00,6,"68834487,68831877,68833202,68830493,68831882"
2026-04-29 21:00:00,4,"68834488,68825228,68827810,68830542"
2026-04-29 22:00:00,5,"68825128,68826569,68834496,68834489,68833189"
2026-04-29 23:00:00,1,68826557
2026-04-30 01:00:00,1,68833193
2026-04-30 02:00:00,1,68839953
2026-04-30 03:00:00,1,68842729
2026-04-30 04:00:00,1,68840033
2026-04-30 05:00:00,1,68841306
2026-04-30 06:00:00,8,"68837222,68843976,68835851,68839961,68844017"
2026-04-30 07:00:00,11,"68838614,68845405,68842674,68835861,68841406"
2026-04-30 08:00:00,24,"68835850,68835855,68837217,68837227,68839966"
2026-04-30 09:00:00,10,"68841319,68843980,68844085,68838612,68838705"
2026-04-30 10:00:00,11,"68841309,68841323,68843981,68837295,68837218"
2026-04-30 11:00:00,14,"68835894,68835957,68845404,68841407,68838696"
2026-04-30 12:00:00,10,"68835972,68839962,68842665,68843983,68840032"
2026-04-30 13:00:00,12,"68839969,68835866,68837225,68841308,68841314"
2026-04-30 14:00:00,8,"68835962,68839959,68840067,68835956,68842666"
2026-04-30 15:00:00,16,"68837221,68835955,68841325,68845413,68835852"
2026-04-30 16:00:00,10,"68840062,68845411,68845412,68835867,68840061"
2026-04-30 17:00:00,21,"68837223,68839955,68842768,68843972,68843978"
2026-04-30 18:00:00,14,"68839957,68843979,68837226,68838616,68839968"
2026-04-30 19:00:00,10,"68845420,68839967,68840035,68841322,68835857"
2026-04-30 20:00:00,9,"68835958,68838617,68835961,68842675,68835853"
2026-04-30 21:00:00,7,"68837220,68837224,68838604,68841310,68843970"
2026-04-30 22:00:00,3,"68844081,68842668,68841327"
2026-04-30 23:00:00,1,68835858
2026-05-01 00:00:00,1,68842669
